Price,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,excess_return,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2023-03-08,2459.570068359375,2477.0,2446.489990234375,2472.27001953125,106600.0,-0.006166083845718595,-0.0061851726499466166,-0.3231746031746032,0.621103536677737,0.012470931778757095,-0.007580877859402535,-0.13356618768432182,-0.12639533118800086,-0.9653690474679364,-1.1106149040824702,11.576848171532921
2023-03-09,2422.18994140625,2467.10009765625,2411.919921875,2467.10009765625,139200.0,-0.01519782966706007,-0.015314500283147958,0.30581613508442773,0.795655901686196,0.0228781126938715,0.0032615282067885998,-0.6186470143756952,-0.613488965712002,0.7604135600375379,-0.6951094462342995,11.843674210764698
2023-03-10,2421.389892578125,2441.0,2404.0,2419.22998046875,144900.0,-0.00033029978964427276,-0.0003303543506344454,0.04094827586206895,0.8299444412623862,0.015391014975041598,0.014147838667407098,0.29031368268060215,0.29541071262884955,0.03044479599376165,-0.5394954664672159,11.88380602959621
2023-03-13,2429.860107421875,2461.3798828125,2411.590087890625,2411.590087890625,137900.0,0.003498079706086399,0.0034919756560983935,-0.048309178743961345,0.8399829445087409,0.020646043940836252,0.005007840709275846,0.6434890821413487,0.6443727678571665,-0.06293886184439017,-0.3619037492965053,11.834291315386718
2023-03-14,2427.409912109375,2446.659912109375,2413.050048828125,2446.659912109375,164400.0,-0.001008368878939181,-0.0010088776248683164,0.192168237853517,1.0802996451570508,0.013928373884152263,-0.017485024359563117,0.13179903325643402,0.1361829714136286,1.12010103836577,1.191210521557045,12.010063844310778
2023-03-15,2415.679931640625,2430.080078125,2398.699951171875,2408.22998046875,211200.0,-0.004832303110502201,-0.0048440164373099535,0.2846715328467153,1.3858267716535433,0.01308213932209169,0.002148580454935489,-0.33046779734960435,-0.3260424438467597,1.2751840025779673,2.368794993360568,12.260565565651518
2023-03-16,2413.320068359375,2427.5,2394.030029296875,2405.260009765625,112300.0,-0.000976894020743635,-0.0009773714926925062,-0.46827651515151514,0.7593481641760769,0.013980597692400336,-0.018538900237910272,0.22853980532161083,0.23163861336380642,-1.893951635502417,-0.6266456859614004,11.62893804540639
2023-03-17,2365.0,2411.360107421875,2360.02001953125,2411.360107421875,198900.0,-0.02002223782617607,-0.020225399234342384,0.7711487088156723,1.3081223281815193,0.021754089993195155,-0.009002780516108477,-1.5323356392343135,-1.537391273992361,2.0025528229175866,1.5226911492188537,12.200562492481511
2023-03-20,2391.169921875,2400.0,2365.1298828125,2372.31005859375,140200.0,0.011065506078224097,0.011004731290694987,-0.2951231774761186,0.9265745819840063,0.014743425906924873,0.0021471023599139993,1.6420230284462412,1.6320740641555964,-0.9534413863696306,-0.06673679653397846,11.850832386224807
2023-03-21,2394.949951171875,2409.489990234375,2383.219970703125,2406.2900390625,93600.0,0.0015808283896072695,0.0015795801956890168,-0.33238231098430815,0.6458735854264421,0.011022910119160975,-0.011401365508177719,0.536051329846045,0.5376474777217256,-0.897851629579857,-1.0470419099428847,11.446796346169297
2023-03-22,2349.300048828125,2397.659912109375,2347.780029296875,2397.659912109375,109700.0,-0.01906090034216079,-0.019244901203299324,0.17200854700854706,0.7553535770846244,0.0212455520492004,-0.00259767656644716,-1.412460220800872,-1.4156387436789946,0.29832956573991143,-0.7175265843458603,11.605513761992055
2023-03-23,2307.820068359375,2356.840087890625,2307.139892578125,2349.7099609375,155500.0,-0.01765631447947269,-0.017814046603104993,0.41750227894257064,1.0588315402424078,0.021541908001496288,-0.020640843212848092,-1.2156536406124627,-1.2165153815258096,0.9111091949996059,0.4074961840059347,11.954407441448915
2023-03-24,2329.39990234375,2338.52001953125,2294.75,2316.31005859375,148500.0,0.009350743708419262,0.009307296139188318,-0.045016077170418,1.0086944708599375,0.019073981710970692,0.0037109364553147284,1.1485415693415266,1.1440232446353018,-0.28952653435648834,0.1319801805028527,11.908346971208951
2023-03-27,2368.550048828125,2386.550048828125,2333.14990234375,2336.489990234375,220000.0,0.01680696665479542,0.016667292418411472,0.4814814814814814,1.4154281670205238,0.022887576332207477,0.01516001234904718,1.4765390732447987,1.467187585856492,0.9128326210940139,1.4036475336082546,12.301387370778713
2023-03-28,2405.219970703125,2411.489990234375,2370.919921875,2370.919921875,139900.0,0.01548201267401672,0.015363389103503785,-0.36409090909090913,0.9144986272715387,0.017111530416974555,0.01705585616973293,1.1443095912878023,1.1396959026447375,-1.0034605716408798,-0.3780765634512213,11.848690308590857
2023-03-29,2395.3701171875,2406.070068359375,2380.530029296875,2394.449951171875,167100.0,-0.004095198624492369,-0.004103606913974255,0.19442458899213722,1.124722353099549,0.010728719549084467,-0.01833246750432882,-0.23489344409804372,-0.2284772341745441,0.33592740053505993,0.5419746313607525,12.026353699006034
2023-03-30,2406.18994140625,2418.330078125,2395.72998046875,2398.199951171875,132300.0,0.0045169738660069125,0.0045068029558762565,-0.2082585278276481,0.8786610878661087,0.009433491186610292,-0.0011982955226610414,0.32946668228334736,0.3343392724015291,-0.7337461199663148,-0.5308398432329251,11.792834908653468
2023-03-31,2458.14990234375,2460.14990234375,2414.340087890625,2416.2099609375,186700.0,0.021594288980832932,0.02136443545121774,0.41118669690098253,1.2500836960160697,0.018974052033054047,0.007157746509069085,1.262421744281046,1.2528976559479474,1.10432108418387,1.1073799241010616,12.137263685701864
2023-04-03,2511.5400390625,2530.320068359375,2465.0,2466.43994140625,207100.0,0.02171964234884327,0.021487131593250136,0.10926620246384577,1.3272237887721097,0.02649901353321501,0.018020795872300877,1.1171948253713262,1.1106244028424648,0.08236710863254842,1.1657911806739893,12.240961875957243
2023-04-04,2502.050048828125,2513.8701171875,2495.0,2502.419921875,120700.0,-0.003778554228391795,-0.0037857109982704683,-0.417189763399324,0.7603149606299212,0.007563173221442886,0.0020184178549381704,-0.5447157642305501,-0.5385580582858203,-1.5152575775378812,-1.2566256551139678,11.701071692055445
2023-04-05,2494.43994140625,2511.77001953125,2488.260009765625,2502.070068359375,159500.0,-0.003041548839296526,-0.0030461837495573516,0.3214581607290803,0.9741647834850058,0.009448373430974146,-0.0005491783080683321,-0.6959882656086112,-0.6917466121320041,0.6944396116815953,-0.4660492152423611,11.979805470779858
2023-04-06,2530.679931640625,2531.3798828125,2491.10009765625,2500.81005859375,142700.0,0.014528307389892303,0.014423782693758937,-0.10532915360501571,0.8784241305016929,0.016169476768174516,0.010949144295465008,0.5072778231090992,0.5099877157243835,-0.45189226031483526,-0.8049170689659862,11.868506811148853
2023-04-10,2554.43994140625,2562.5400390625,2521.75,2529.02001953125,171300.0,0.009388784993533905,0.00934498429516712,0.20042046250875956,1.0398834456383172,0.016175290596807772,0.008392481996096324,0.007445722042313422,0.012026553446694678,0.4327432701280124,-0.07595274725298325,12.051177522006789
2023-04-11,2559.5400390625,2570.02001953125,2540.070068359375,2553.110107421875,106000.0,0.0019965619757114084,0.001994571494821944,-0.3812025685931115,0.691319376508185,0.011790994093017126,0.002037914453657641,-0.574465366788335,-0.5719575422885628,-1.1537675127825981,-1.4346484737115208,11.571203807011969
2023-04-12,2598.889892578125,2603.81005859375,2549.5,2560.570068359375,168700.0,0.015373798774422687,0.015256819351888311,0.5915094339622642,1.0799564688560273,0.02130223910325554,0.01950868282642959,0.7443691684802007,0.7465882436537562,1.5332497566998375,0.3888277943839118,12.035883196198768
2023-04-13,2618.64990234375,2625.7099609375,2580.340087890625,2608.75,124600.0,0.007603250073062062,0.007574491049931039,-0.2614107883817427,0.8199526191102922,0.017582904385275794,-0.005659439920576048,-0.1498313671808698,-0.14582146464337714,-0.8186035205472197,-0.7264808838691769,11.732871910985468
2023-04-14,2638.320068359375,2643.070068359375,2616.510009765625,2619.760009765625,97900.0,0.007511567696781407,0.007483496357682801,-0.2142857142857143,0.6591704820899542,0.010150948589770207,0.009580941169585078,-0.19446256022036612,-0.19050154398127406,-0.6818094124674484,-1.267664590064467,11.49171204297103
2023-04-17,2665.409912109375,2668.429931640625,2644.840087890625,2644.840087890625,139500.0,0.010267838263780416,0.01021548209725243,0.42492339121552614,0.9700973574408901,0.008919194721074395,0.006961681360814875,0.26090159225188303,0.26418374414758816,1.1268163852716329,0.2472306082507809,11.845827048676645
2023-04-18,2681.64990234375,2691.989990234375,2665.659912109375,2665.919921875,153400.0,0.006092867802657276,0.006074381336022262,0.0996415770609318,1.108141298851405,0.00987750838184179,0.00523764750668354,-0.07666135973515757,-0.07366810033737455,0.20899211637023252,1.3035122352119917,11.94081068679887
2023-04-19,2663.159912109375,2686.0400390625,2643.6201171875,2671.85009765625,141000.0,-0.006895005279479172,-0.006918885661928412,-0.08083441981747064,1.003844510892781,0.016046148839315762,-0.0068107432817811064,-1.846403212393441,-1.851772769793572,-0.43754245765934824,0.5205098995098073,11.856522261533737
2023-04-20,2701.840087890625,2703.0,2651.239990234375,2671.820068359375,139700.0,0.014524165674532519,0.014419700280499772,-0.009219858156028327,1.0088099364529175,0.01952294396443881,0.02047671382750549,0.962512165049533,0.959363994935601,-0.11591717847933584,0.52458200833542,11.847259703415569
2023-04-21,2681.409912109375,2722.60009765625,2681.0,2722.60009765625,135400.0,-0.0075615784490044025,-0.007590312122920752,-0.03078024337866858,0.9829401088929219,0.015516634709530026,-0.008464767335962131,-1.6961640362764894,-1.6996373541583345,-0.2121179630230965,0.294674378723276,11.81599602495741
2023-04-24,2677.1201171875,2689.8798828125,2672.6201171875,2676.320068359375,132200.0,-0.0015998280988304137,-0.0016011091903364257,-0.02363367799113736,0.9877465630603706,0.006457994353182939,-0.0024514072649207685,-0.7809637207219484,-0.7788856899662848,-0.1172500598236568,0.36498344067232696,11.792078770667635
2023-04-25,2678.340087890625,2697.360107421875,2674.5400390625,2684.18994140625,109100.0,0.00045570263929972654,0.0004555988383856972,-0.17473524962178522,0.8132687290346627,0.008532333794252736,0.016266561522072953,-0.5039232265660021,-0.5008064419092558,-0.75090026965238,-0.9442347382575442,11.600029337681997
2023-04-26,2644.830078125,2690.429931640625,2634.669921875,2655.0,141300.0,-0.012511484227537562,-0.012590411871990803,0.29514207149404226,1.075260634654897,0.021163945169246325,-0.008670297030207719,-1.621769066405654,-1.6279010085660144,1.3382174992240174,0.963862550766883,11.85864764578841
2023-04-27,2660.72998046875,2664.5,2629.7900390625,2636.260009765625,105400.0,0.00601169144107061,0.005993693320821681,-0.254069355980184,0.8139624681442582,0.0131987574756629,-0.01355445828142643,0.5028323310923241,0.5052264942852834,-1.1817163960277348,-0.9307855984822619,11.565527402710426
2023-04-28,2663.31005859375,2667.989990234375,2640.510009765625,2654.840087890625,106100.0,0.0009696880720475587,0.0009692182282790904,0.006641366223908873,0.8142122630649988,0.010407073015106334,-0.0072835146814129725,-0.0006753556683536384,0.0031308603546615823,-0.09151299859779007,-1.3296420234618735,11.572146749628347
2023-05-01,2679.5400390625,2710.2099609375,2669.860107421875,2669.929931640625,132900.0,0.0060939132551918185,0.006075420456788171,0.25259189443920826,1.0250674893945237,0.015113096526464996,0.006480019745399468,0.687702664746722,0.6894108571961569,1.4291886237158657,0.5608643691446829,11.797359769127505
2023-05-02,2702.889892578125,2708.239990234375,2667.800048828125,2683.659912109375,120900.0,0.0087141274902518,0.00867637862174817,-0.09029345372460496,0.9564873417721519,0.015158535372249472,0.020300390426652104,0.952319761532039,0.9522005585184529,-0.4659906464703024,0.08526669328436423,11.70272730786727
2023-05-03,2677.580078125,2717.570068359375,2676.56005859375,2708.909912109375,148100.0,-0.009363982795830283,-0.009408100510403108,0.2249793217535152,1.165132562347573,0.015321909042897186,-0.0023656777311737986,-1.1586777031973556,-1.1603880132023328,1.1198504360029813,1.689306311912053,11.905649752427557
2023-05-04,2661.60009765625,2681.85009765625,2652.56005859375,2675.760009765625,87400.0,-0.005968068181901098,-0.005985948276053967,-0.4098582039162728,0.7170987856908434,0.011042177524918347,0.0012506641524813178,-0.6228397276214019,-0.6208298767688019,-1.7039973900749583,-1.5510152008681881,11.37826200322577
2023-05-05,2691.580078125,2698.080078125,2665.2099609375,2665.2099609375,75800.0,0.011263893661241475,0.01120092839259077,-0.13272311212814647,0.6538992408557626,0.012333031044180019,-0.007210857728273901,1.3789052615718809,1.373561298031324,-0.44148678093229055,-1.5087195209383597,11.235866764155578
2023-05-08,2709.5400390625,2715.070068359375,2679.25,2692.239990234375,77800.0,0.006672645961182555,0.0066504823975676135,0.02638522427440626,0.7041998551774077,0.013369438596388915,0.006220517296933625,0.6738122490110584,0.6742489541958224,0.2240165548496589,-0.9838158366691541,11.261909563554315
2023-05-09,2726.510009765625,2737.1201171875,2709.139892578125,2715.889892578125,121000.0,0.006263044818852981,0.006243513461740205,0.5552699228791773,1.083549744783738,0.010328084085295392,0.010842466096111503,0.5413687297967122,0.5423889173150838,1.7635022297679435,0.9994110059972469,11.703554089007538
2023-05-10,2733.64990234375,2750.0,2714.419921875,2736.090087890625,110600.0,0.0026186929637346257,0.002615270161525326,-0.08595041322314045,1.01841620626151,0.013107801721563726,-0.001865272299670373,-0.10906285609155698,-0.10587973362415978,-0.34441649794092666,0.6939500086707155,11.613684409620816
2023-05-11,2715.199951171875,2735.360107421875,2704.35009765625,2731.989990234375,119500.0,-0.006749200457621396,-0.006772079311786344,0.08047016274864371,1.0862648850104535,0.011466714236629389,-0.005052576464405489,-1.2333315705777774,-1.233691898315847,0.14454835001932206,0.8881864921887057,11.691080018519527
2023-05-12,2729.06005859375,2744.25,2698.739990234375,2721.280029296875,110200.0,0.005104636001445506,0.005091651515728345,-0.07782426778242679,0.9980076073175149,0.016863428833569342,0.006687942836002159,0.3673513133935529,0.36933173191871616,-0.4253829323425331,0.31493392478982635,11.610061250069942
2023-05-15,2706.530029296875,2727.2900390625,2697.93994140625,2727.2900390625,105700.0,-0.00825560039469575,-0.00828986658594152,-0.04083484573502727,0.9814298978644382,0.01087870682582794,-0.011213764833829631,-1.1922995355286072,-1.1934339828745928,-0.1812280489910196,0.25006715090659376,11.568369632551514
2023-05-16,2673.4599609375,2711.64990234375,2673.409912109375,2687.68994140625,106400.0,-0.012218622369383536,-0.012293883421597228,0.0066225165562914245,1.0014117647058824,0.014303826009309163,-0.005840938996230505,-1.3456179563329764,-1.349824368457744,-0.03206126987046238,0.33410994562294183,11.574970254341755
2023-05-17,2679.550048828125,2692.419921875,2669.14990234375,2675.110107421875,103400.0,0.002277979838714028,0.0022753891762132463,-0.02819548872180455,1.015916683041855,0.008718138876657644,-0.009612849220074215,0.2791875532732776,0.2821451482055328,-0.07322465217183693,0.5416075170069581,11.546369912189585
2023-05-18,2648.949951171875,2687.139892578125,2634.300048828125,2676.389892578125,133800.0,-0.01141986419310681,-0.011485571567378115,0.2940038684719535,1.2572824657019357,0.02005839986735981,-0.020864912842533445,-1.3013756759367434,-1.3035060427205885,1.1115270740483045,1.5583676483441409,11.80410890048989
2023-05-19,2653.179931640625,2657.3798828125,2629.760009765625,2649.0,153300.0,0.0015968517890943001,0.0015955781769424252,0.14573991031390143,1.342734518700184,0.010502811261981505,0.003042719394564908,0.40438374733186017,0.40657581152748046,0.2898745884813402,1.7200941004450367,11.940158587995837
2023-05-22,2619.800048828125,2679.5,2617.0,2671.25,179000.0,-0.012581085215679022,-0.012660897189017185,0.16764514024788002,1.4401802236704482,0.02388230798624379,-0.012736119912117982,-1.2159164506218825,-1.2179115218604657,0.3283346313806337,1.9345150542242135,12.095146671399466
2023-05-23,2463.409912109375,2548.25,2423.449951171875,2492.010009765625,489700.0,-0.05969544766926227,-0.061551464350899907,1.7357541899441342,3.038595184909407,0.05149685421305157,-0.04847342092171214,-2.651797735684833,-2.6614830570133057,2.773922610098748,2.7471929560051755,13.101550279754894
2023-05-24,2423.6201171875,2474.739990234375,2421.820068359375,2463.409912109375,269700.0,-0.016152323949936376,-0.016284194674888723,-0.4492546457014499,1.5231264471677868,0.021851302070863502,-0.008833723614583011,-0.23727270876573525,-0.22534270777424095,-1.0905370126109675,0.24949534767526307,12.505069216944454
2023-05-25,2459.75,2467.27001953125,2398.239990234375,2413.419921875,295500.0,0.014907403415361564,0.014797380170003408,0.09566184649610676,1.5179534597010325,0.02878362031238118,0.006149822149459139,1.2180085750820582,1.1943770207180384,-0.1539500625180232,0.17341205498276605,12.596427499917318
2023-05-26,2460.7900390625,2471.469970703125,2426.570068359375,2461.14990234375,214800.0,0.0004228230765321861,0.0004227337120445197,-0.2730964467005076,1.0471408375176716,0.018503443576268628,-0.012626263701465135,0.5313064899874421,0.5296116800261785,-0.73966468522804,-0.60619610439158,12.277467297099491
2023-05-30,2454.639892578125,2459.89990234375,2427.9599609375,2438.72998046875,209200.0,-0.002499256899917368,-0.0025023852559071607,-0.02607076350093107,0.9708557638759978,0.013155052768628498,-0.0025158601684158732,0.3523616370062029,0.3547510564484816,-0.3257751889092208,-0.7286215088208935,12.251050791276203
2023-05-31,2386.840087890625,2390.860107421875,2277.8798828125,2336.469970703125,645400.0,-0.027621079936205772,-0.028009715031218945,2.0850860420650097,2.395872002375826,0.049598850870871306,-0.021512455726371837,-0.7962527356425992,-0.7831374390091117,2.031565147926912,1.2697771712130623,13.37762710802551
2023-06-01,2373.580078125,2406.6201171875,2360.0,2386.2099609375,260200.0,-0.0055554663393238,-0.005570955334812946,-0.5968391695072823,0.9127902897635586,0.019754286943855934,-0.015409919902356517,0.3096058580406312,0.3140651510438227,-1.027798487552102,-0.9398516530065215,12.469209688250697
2023-06-02,2381.22998046875,2398.260009765625,2345.080078125,2362.169921875,241900.0,0.0032229383850377324,0.0032177558514595497,-0.07033051498847043,0.8175888058944807,0.022677234835897293,-0.011311486320927822,0.651088213888235,0.6473713319241279,-0.3915123557434949,-0.9666222398576594,12.39628383052922
2023-06-05,2339.949951171875,2397.419921875,2337.590087890625,2376.389892578125,266100.0,-0.01733559111696925,-0.01748761195251512,0.10004133939644477,0.8663519453035976,0.025594664477022893,-0.015332009481051512,-0.24542143854689913,-0.2338044624098972,-0.19660740159647622,-0.7992662282263109,12.491631214944439
